query,category,strategy,expected_namespace,detected_namespace,namespace_correct,avg_score,max_score,min_score,std_score,num_results,unique_docs,doc_types,namespaces,precision,recall,accuracy,relevant_retrieved,total_relevant
איך מזמינים תור מראש לשירותים כמו ארנונה או שירותים אחרים?,general,baseline_tfidf,arnona,arnona,True,0.31211697874545413,0.31211697874545413,0.31211697874545413,0.0,3,2,"{""procedural"": 3}","{""arnona"": 3}",,,,,
איך מזמינים תור מראש לשירותים כמו ארנונה או שירותים אחרים?,general,baseline_keyword,arnona,arnona,True,0.1253968253968254,0.14285714285714285,0.1,0.01837434429014321,3,3,"{""pdf"": 3}","{""arnona"": 3}",,,,,
איך מזמינים תור מראש לשירותים כמו ארנונה או שירותים אחרים?,general,baseline_retrieval_only,arnona,arnona,True,0.5389414433333334,0.544492126,0.534934819,0.004051634762711164,3,3,"{""pdf"": 3}","{""arnona"": 3}",,,,,
איך מדווחים על חזירי בר או בעיות בטיחות בתושבים?,general,baseline,parking,parking,True,0.17780054093333333,0.32371366,0.0706552118,0.10688576675929719,3,3,"{""event"": 3}","{""parking"": 3}",0.0,0.0,0.0,0.0,3.0
איך מדווחים על חזירי בר או בעיות בטיחות בתושבים?,general,sentence,parking,parking,True,0.32511528333333334,0.344505131,0.289159358,0.02545080017321535,3,2,"{""event"": 2, ""general_info"": 1}","{""parking"": 3}",0.0,0.0,0.0,0.0,3.0
איך מדווחים על חזירי בר או בעיות בטיחות בתושבים?,general,adaptive,parking,parking,True,0.26767816166666664,0.338466108,0.227785483,0.05018923098795789,3,3,"{""event"": 1, ""pdf"": 1, ""procedural"": 1}","{""parking"": 3}",0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,3.0
איך מדווחים על חזירי בר או בעיות בטיחות בתושבים?,general,baseline_tfidf,parking,none,False,0.0,0.0,0.0,0.0,0,0,{},{},,,,,
איך מדווחים על חזירי בר או בעיות בטיחות בתושבים?,general,baseline_keyword,parking,parking,True,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.0,3,2,"{""procedural"": 3}","{""parking"": 3}",,,,,
איך מדווחים על חזירי בר או בעיות בטיחות בתושבים?,general,baseline_retrieval_only,parking,parking,True,0.3415508666666667,0.344505131,0.338466108,0.0024671469726395075,3,1,"{""event"": 3}","{""parking"": 3}",,,,,
איך מגישים בקשה להנחות או פטור בארנונה?,general,baseline,arnona,arnona,True,0.38228073700000004,0.382280737,0.382280737,5.551115123125783e-17,3,3,"{""general_info"": 3}","{""arnona"": 3}",0.0,0.0,0.0,0.0,3.0
איך מגישים בקשה להנחות או פטור בארנונה?,general,sentence,arnona,arnona,True,0.55420208,0.55420208,0.55420208,0.0,3,3,"{""event"": 3}","{""arnona"": 3}",0.0,0.0,0.0,0.0,3.0
איך מגישים בקשה להנחות או פטור בארנונה?,general,adaptive,arnona,arnona,True,0.6191986996666666,0.622247338,0.615821481,0.0026336139077577127,3,3,"{""pdf"": 3}","{""arnona"": 3}",0.0,0.0,0.0,0.0,3.0
איך מגישים בקשה להנחות או פטור בארנונה?,general,baseline_tfidf,arnona,arnona,True,0.3838613908526168,0.41308619372958777,0.3601666682148225,0.021955339301496762,3,3,"{""pdf"": 2, ""event"": 1}","{""arnona"": 3}",,,,,
איך מגישים בקשה להנחות או פטור בארנונה?,general,baseline_keyword,arnona,arnona,True,0.1053030303030303,0.125,0.09090909090909091,0.014413861810939732,3,3,"{""pdf"": 3}","{""arnona"": 3}",,,,,
איך מגישים בקשה להנחות או פטור בארנונה?,general,baseline_retrieval_only,arnona,arnona,True,0.6191986996666666,0.622247338,0.615821481,0.0026336139077577127,3,3,"{""pdf"": 3}","{""arnona"": 3}",,,,,
איך פונים לקבלת מידע על חנייה חינם או אזורי חנייה בתשלום?,general,baseline,general,general,True,0.23883313433333334,0.257786572,0.219301715,0.01571669179954577,3,3,"{""general_info"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
איך פונים לקבלת מידע על חנייה חינם או אזורי חנייה בתשלום?,general,sentence,general,general,True,0.405317307,0.405317307,0.405317307,0.0,3,3,"{""general_info"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
איך פונים לקבלת מידע על חנייה חינם או אזורי חנייה בתשלום?,general,adaptive,general,general,True,0.541535318,0.541535318,0.541535318,0.0,3,1,"{""pdf"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
איך פונים לקבלת מידע על חנייה חינם או אזורי חנייה בתשלום?,general,baseline_tfidf,general,none,False,0.0,0.0,0.0,0.0,0,0,{},{},,,,,
איך פונים לקבלת מידע על חנייה חינם או אזורי חנייה בתשלום?,general,baseline_keyword,general,general,True,0.06747109100050276,0.07692307692307693,0.058823529411764705,0.007410970647637319,3,2,"{""pdf"": 3}","{""general"": 3}",,,,,
איך פונים לקבלת מידע על חנייה חינם או אזורי חנייה בתשלום?,general,baseline_retrieval_only,general,general,True,0.541535318,0.541535318,0.541535318,0.0,3,1,"{""pdf"": 3}","{""general"": 3}",,,,,
"איך מגישים בקשה לקבלת תעודת לידה, נישואין או תעודה אחרת?",general,baseline,general,general,True,0.121941462,0.130179495,0.113325506,0.006885799670262319,3,3,"{""general_info"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
"איך מגישים בקשה לקבלת תעודת לידה, נישואין או תעודה אחרת?",general,sentence,general,general,True,0.21698291066666667,0.222702786,0.212930202,0.004160162899863206,3,3,"{""event"": 1, ""general_info"": 2}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
"איך מגישים בקשה לקבלת תעודת לידה, נישואין או תעודה אחרת?",general,adaptive,general,general,True,0.3996638256666667,0.4012025,0.398389637,0.0011634758456442313,3,3,"{""pdf"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
"איך מגישים בקשה לקבלת תעודת לידה, נישואין או תעודה אחרת?",general,baseline_tfidf,general,none,False,0.0,0.0,0.0,0.0,0,0,{},{},,,,,
"איך מגישים בקשה לקבלת תעודת לידה, נישואין או תעודה אחרת?",general,baseline_keyword,general,general,True,0.06984126984126983,0.07142857142857142,0.06666666666666667,0.0022447834323382444,3,2,"{""pdf"": 3}","{""general"": 3}",,,,,
"איך מגישים בקשה לקבלת תעודת לידה, נישואין או תעודה אחרת?",general,baseline_retrieval_only,general,general,True,0.3996638256666667,0.4012025,0.398389637,0.0011634758456442313,3,3,"{""pdf"": 3}","{""general"": 3}",,,,,
איך מזמינים שירותי חינוך בלתי פורמלי כמו חוגים או סדנאות?,general,baseline,general,general,True,0.12895299266666668,0.140206084,0.120572515,0.00826874395451048,3,3,"{""general_info"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
איך מזמינים שירותי חינוך בלתי פורמלי כמו חוגים או סדנאות?,general,sentence,general,general,True,0.400639991,0.431954235,0.346233785,0.038617163013421094,3,2,"{""general_info"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
איך מזמינים שירותי חינוך בלתי פורמלי כמו חוגים או סדנאות?,general,adaptive,general,general,True,0.4298434656666667,0.451065153,0.410132885,0.016744655334852157,3,3,"{""pdf"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
איך מזמינים שירותי חינוך בלתי פורמלי כמו חוגים או סדנאות?,general,baseline_tfidf,general,none,False,0.0,0.0,0.0,0.0,0,0,{},{},,,,,
איך מזמינים שירותי חינוך בלתי פורמלי כמו חוגים או סדנאות?,general,baseline_keyword,general,general,True,0.03693944273654418,0.043478260869565216,0.030303030303030304,0.0053792080337756966,3,3,"{""pdf"": 3}","{""general"": 3}",,,,,
איך מזמינים שירותי חינוך בלתי פורמלי כמו חוגים או סדנאות?,general,baseline_retrieval_only,general,general,True,0.437117249,0.451065153,0.428332359,0.00997288042425577,3,3,"{""pdf"": 2, ""general_info"": 1}","{""general"": 3}",,,,,
איך מזמינים פעילויות ספורט או מתקנים כמו מגרשי כדורסל או כדורגל?,general,baseline,general,general,True,0.2804006783333333,0.350287765,0.240299448,0.04959674315420049,3,3,"{""general_info"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
איך מזמינים פעילויות ספורט או מתקנים כמו מגרשי כדורסל או כדורגל?,general,sentence,general,general,True,0.454285671,0.463227361,0.445456475,0.007255369895522253,3,2,"{""general_info"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
איך מזמינים פעילויות ספורט או מתקנים כמו מגרשי כדורסל או כדורגל?,general,adaptive,general,general,True,0.47647088966666673,0.502677381,0.428428,0.034018268267209946,3,3,"{""general_info"": 1, ""pdf"": 2}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
איך מזמינים פעילויות ספורט או מתקנים כמו מגרשי כדורסל או כדורגל?,general,baseline_tfidf,general,none,False,0.0,0.0,0.0,0.0,0,0,{},{},,,,,
איך מזמינים פעילויות ספורט או מתקנים כמו מגרשי כדורסל או כדורגל?,general,baseline_keyword,general,general,True,0.04055555555555556,0.041666666666666664,0.04,0.0007856742013183846,3,2,"{""event"": 1, ""pdf"": 2}","{""general"": 3}",,,,,
איך מזמינים פעילויות ספורט או מתקנים כמו מגרשי כדורסל או כדורגל?,general,baseline_retrieval_only,general,general,True,0.4880706766666667,0.502677381,0.463227361,0.01765723984078291,3,3,"{""general_info"": 2, ""pdf"": 1}","{""general"": 3}",,,,,
"איך מקבלים מידע על תרבות, מופעים, וסדנאות בעיר?",general,baseline,culture,culture,True,0.439353466,0.487436444,0.384126514,0.04247754451892384,3,3,"{""event"": 3}","{""culture"": 3}",0.0,0.0,0.0,0.0,3.0
"איך מקבלים מידע על תרבות, מופעים, וסדנאות בעיר?",general,sentence,culture,culture,True,0.4977372690000001,0.557512403,0.430050731,0.05233585254359456,3,3,"{""event"": 3}","{""culture"": 3}",0.0,0.0,0.0,0.0,3.0
"איך מקבלים מידע על תרבות, מופעים, וסדנאות בעיר?",general,adaptive,culture,culture,True,0.426455936,0.475175887,0.386843,0.036632208260822086,3,2,"{""pdf"": 2, ""event"": 1}","{""culture"": 3}",0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,3.0
"איך מקבלים מידע על תרבות, מופעים, וסדנאות בעיר?",general,baseline_tfidf,culture,culture,True,0.36639787024322623,0.36639787024322623,0.36639787024322623,0.0,1,1,"{""event"": 1}","{""culture"": 1}",,,,,
"איך מקבלים מידע על תרבות, מופעים, וסדנאות בעיר?",general,baseline_keyword,culture,culture,True,0.04971941638608305,0.06666666666666667,0.037037037037037035,0.01246650394842816,3,3,"{""event"": 3}","{""culture"": 3}",,,,,
"איך מקבלים מידע על תרבות, מופעים, וסדנאות בעיר?",general,baseline_retrieval_only,culture,culture,True,0.51686584,0.557512403,0.487436444,0.029687580277189287,3,3,"{""event"": 3}","{""culture"": 3}",,,,,
מה העיר חיפה מציעה למבקרים בה?,general,baseline,general,general,True,0.4659961363333333,0.5316903,0.432567775,0.0464552131323221,3,3,"{""general_info"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
מה העיר חיפה מציעה למבקרים בה?,general,sentence,general,general,True,0.4966015813333333,0.496684521,0.496489435,8.227761494815204e-05,3,3,"{""general_info"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
מה העיר חיפה מציעה למבקרים בה?,general,adaptive,general,general,True,0.612593499,0.630455136,0.595631361,0.01423096741033223,3,1,"{""pdf"": 3}","{""general"": 3}",0.6666666666666666,0.6666666666666666,0.6666666666666666,2.0,3.0
מה העיר חיפה מציעה למבקרים בה?,general,baseline_tfidf,general,none,False,0.0,0.0,0.0,0.0,0,0,{},{},,,,,
מה העיר חיפה מציעה למבקרים בה?,general,baseline_keyword,general,general,True,0.25,0.25,0.25,0.0,3,3,"{""general_info"": 3}","{""general"": 3}",,,,,
מה העיר חיפה מציעה למבקרים בה?,general,baseline_retrieval_only,general,general,True,0.612593499,0.630455136,0.595631361,0.01423096741033223,3,1,"{""pdf"": 3}","{""general"": 3}",,,,,
"מה תפקידי הנהלת העיר, קשרי חוץ ופנים?",general,baseline,general,general,True,0.41219111266666664,0.470084339,0.372868657,0.041804125386909904,3,3,"{""general_info"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
"מה תפקידי הנהלת העיר, קשרי חוץ ופנים?",general,sentence,general,general,True,0.5371015866666666,0.559870303,0.509046793,0.021082603450246363,3,2,"{""event"": 2, ""general_info"": 1}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
"מה תפקידי הנהלת העיר, קשרי חוץ ופנים?",general,adaptive,general,general,True,0.618267397,0.640782654,0.603300273,0.016206232447149405,3,2,"{""pdf"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
"מה תפקידי הנהלת העיר, קשרי חוץ ופנים?",general,baseline_tfidf,general,none,False,0.0,0.0,0.0,0.0,0,0,{},{},,,,,
"מה תפקידי הנהלת העיר, קשרי חוץ ופנים?",general,baseline_keyword,general,general,True,0.1142156862745098,0.125,0.1,0.01049065419560426,3,2,"{""pdf"": 2, ""general_info"": 1}","{""general"": 3}",,,,,
"מה תפקידי הנהלת העיר, קשרי חוץ ופנים?",general,baseline_retrieval_only,general,general,True,0.618267397,0.640782654,0.603300273,0.016206232447149405,3,2,"{""pdf"": 3}","{""general"": 3}",,,,,
מה תכניות העבודה לשנת 2025 של העיר חיפה?,general,baseline,general,general,True,0.45905196666666664,0.482210815,0.446979195,0.016380732255722657,3,1,"{""general_info"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
מה תכניות העבודה לשנת 2025 של העיר חיפה?,general,sentence,general,general,True,0.427388847,0.432338566,0.424479693,0.0035178971319952757,3,3,"{""event"": 1, ""general_info"": 2}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
מה תכניות העבודה לשנת 2025 של העיר חיפה?,general,adaptive,general,general,True,0.5704283513333334,0.586061418,0.562611818,0.011054247450741357,3,2,"{""pdf"": 3}","{""general"": 3}",0.0,0.0,0.0,0.0,3.0
מה תכניות העבודה לשנת 2025 של העיר חיפה?,general,baseline_tfidf,general,none,False,0.0,0.0,0.0,0.0,0,0,{},{},,,,,
מה תכניות העבודה לשנת 2025 של העיר חיפה?,general,baseline_keyword,general,general,True,0.10000000000000002,0.1,0.1,1.3877787807814457e-17,3,2,"{""general_info"": 1, ""pdf"": 2}","{""general"": 3}",,,,,
